lap_key,season,round,Driver,LapNumber,status,car_rows,pos_rows,merged_rows
2023_r21_Q_PER_lap13,2023,21,PER,13.0,ok,340,357,340
2023_r21_Q_VER_lap16,2023,21,VER,16.0,ok,343,358,343
2023_r22_Q_LEC_lap17,2023,22,LEC,17.0,ok,304,334,304
2023_r22_Q_SAI_lap5,2023,22,SAI,5.0,ok,316,332,316
2023_r22_Q_HAM_lap11,2023,22,HAM,11.0,ok,324,325,324
2023_r22_Q_RUS_lap17,2023,22,RUS,17.0,ok,326,333,326
2023_r22_Q_PER_lap16,2023,22,PER,16.0,ok,320,331,320
2023_r22_Q_VER_lap11,2023,22,VER,11.0,ok,313,314,313
2024_r01_Q_LEC_lap12,2024,1,LEC,12.0,ok,335,350,335
2024_r01_Q_SAI_lap17,2024,1,SAI,17.0,ok,348,345,345
2024_r01_Q_HAM_lap17,2024,1,HAM,17.0,ok,345,355,345
2024_r01_Q_RUS_lap16,2024,1,RUS,16.0,ok,344,354,344
2024_r01_Q_PER_lap16,2024,1,PER,16.0,ok,349,342,342
2024_r01_Q_VER_lap16,2024,1,VER,16.0,ok,345,355,345
2024_r02_Q_BEA_lap17,2024,2,BEA,17.0,ok,337,350,337
2024_r02_Q_LEC_lap22,2024,2,LEC,22.0,ok,333,345,333
2024_r02_Q_HAM_lap23,2024,2,HAM,23.0,ok,330,353,330
2024_r02_Q_RUS_lap19,2024,2,RUS,19.0,ok,334,354,334
2024_r02_Q_PER_lap15,2024,2,PER,15.0,ok,336,351,336
2024_r02_Q_VER_lap14,2024,2,VER,14.0,ok,342,347,342
2024_r04_Q_LEC_lap11,2024,4,LEC,11.0,ok,331,348,331
2024_r04_Q_SAI_lap8,2024,4,SAI,8.0,ok,344,347,344
2024_r04_Q_HAM_lap11,2024,4,HAM,11.0,ok,341,338,338
2024_r04_Q_RUS_lap11,2024,4,RUS,11.0,ok,343,340,340
2024_r04_Q_PER_lap11,2024,4,PER,11.0,ok,346,345,345
2024_r04_Q_VER_lap11,2024,4,VER,11.0,ok,345,340,340
2024_r05_Q_LEC_lap19,2024,5,LEC,19.0,ok,368,357,357
2024_r05_Q_SAI_lap16,2024,5,SAI,16.0,ok,368,356,356
2024_r05_Q_HAM_lap2,2024,5,HAM,2.0,ok,363,378,363
2024_r05_Q_RUS_lap19,2024,5,RUS,19.0,ok,369,357,357
2024_r05_Q_PER_lap18,2024,5,PER,18.0,ok,360,360,360
2024_r05_Q_VER_lap17,2024,5,VER,17.0,ok,363,359,359
2024_r06_Q_LEC_lap17,2024,6,LEC,17.0,ok,327,340,327
2024_r06_Q_SAI_lap17,2024,6,SAI,17.0,ok,324,336,324
2024_r06_Q_HAM_lap14,2024,6,HAM,14.0,ok,328,349,328
2024_r06_Q_RUS_lap17,2024,6,RUS,17.0,ok,332,348,332
2024_r06_Q_PER_lap17,2024,6,PER,17.0,ok,341,337,337
2024_r06_Q_VER_lap14,2024,6,VER,14.0,ok,328,340,328
2024_r07_Q_LEC_lap20,2024,7,LEC,20.0,ok,298,305,298
2024_r07_Q_SAI_lap19,2024,7,SAI,19.0,ok,297,300,297
2024_r07_Q_HAM_lap19,2024,7,HAM,19.0,ok,289,300,289
2024_r07_Q_RUS_lap17,2024,7,RUS,17.0,ok,290,300,290
2024_r07_Q_PER_lap9,2024,7,PER,9.0,ok,281,294,281
2024_r07_Q_VER_lap17,2024,7,VER,17.0,ok,279,292,279
2024_r08_Q_LEC_lap25,2024,8,LEC,25.0,ok,269,268,268
2024_r08_Q_SAI_lap27,2024,8,SAI,27.0,ok,268,268,268
2024_r08_Q_HAM_lap27,2024,8,HAM,27.0,ok,274,268,268
2024_r08_Q_RUS_lap27,2024,8,RUS,27.0,ok,276,268,268
2024_r08_Q_PER_lap9,2024,8,PER,9.0,ok,270,272,270
2024_r08_Q_VER_lap24,2024,8,VER,24.0,ok,268,266,266
2024_r10_Q_LEC_lap8,2024,10,LEC,8.0,ok,271,278,271
2024_r10_Q_SAI_lap5,2024,10,SAI,5.0,ok,265,272,265
2024_r10_Q_HAM_lap17,2024,10,HAM,17.0,ok,274,279,274
2024_r10_Q_RUS_lap15,2024,10,RUS,15.0,ok,277,280,277
2024_r10_Q_PER_lap11,2024,10,PER,11.0,ok,273,280,273
2024_r10_Q_VER_lap5,2024,10,VER,5.0,ok,262,263,262
2024_r11_Q_LEC_lap18,2024,11,LEC,18.0,ok,245,253,245
2024_r11_Q_SAI_lap17,2024,11,SAI,17.0,ok,249,254,249
2024_r11_Q_HAM_lap17,2024,11,HAM,17.0,ok,255,253,253
2024_r11_Q_RUS_lap17,2024,11,RUS,17.0,ok,255,256,255
2024_r11_Q_PER_lap14,2024,11,PER,14.0,ok,250,250,250
2024_r11_Q_VER_lap17,2024,11,VER,17.0,ok,239,255,239
2024_r15_Q_LEC_lap23,2024,15,LEC,23.0,ok,262,283,262
2024_r15_Q_SAI_lap17,2024,15,SAI,17.0,ok,283,275,275
2024_r15_Q_HAM_lap12,2024,15,HAM,12.0,ok,281,267,267
2024_r15_Q_RUS_lap17,2024,15,RUS,17.0,ok,265,276,265
2024_r15_Q_PER_lap16,2024,15,PER,16.0,ok,257,281,257
2024_r15_Q_VER_lap13,2024,15,VER,13.0,ok,264,270,264
2024_r16_Q_LEC_lap20,2024,16,LEC,20.0,ok,314,322,314
2024_r16_Q_SAI_lap17,2024,16,SAI,17.0,ok,314,320,314
2024_r16_Q_HAM_lap17,2024,16,HAM,17.0,ok,313,316,313
2024_r16_Q_RUS_lap17,2024,16,RUS,17.0,ok,314,319,314
2024_r16_Q_PER_lap14,2024,16,PER,14.0,ok,300,307,300
2024_r16_Q_VER_lap11,2024,16,VER,11.0,ok,300,308,300
2024_r17_Q_LEC_lap19,2024,17,LEC,19.0,ok,399,394,394
2024_r17_Q_SAI_lap22,2024,17,SAI,22.0,ok,399,400,399
2024_r17_Q_HAM_lap21,2024,17,HAM,21.0,ok,400,401,400
2024_r17_Q_RUS_lap19,2024,17,RUS,19.0,ok,396,404,396
2024_r17_Q_PER_lap14,2024,17,PER,14.0,ok,395,395,395
2024_r17_Q_VER_lap19,2024,17,VER,19.0,ok,398,398,398
2024_r18_Q_LEC_lap13,2024,18,LEC,13.0,ok,332,341,332
2024_r18_Q_SAI_lap14,2024,18,SAI,14.0,ok,331,341,331
2024_r18_Q_HAM_lap15,2024,18,HAM,15.0,ok,337,348,337
2024_r18_Q_RUS_lap16,2024,18,RUS,16.0,ok,341,349,341
2024_r18_Q_PER_lap13,2024,18,PER,13.0,ok,341,354,341
2024_r18_Q_VER_lap11,2024,18,VER,11.0,ok,339,333,333
2024_r19_Q_LEC_lap17,2024,19,LEC,17.0,ok,346,357,346
2024_r19_Q_SAI_lap16,2024,19,SAI,16.0,ok,343,360,343
2024_r19_Q_HAM_lap5,2024,19,HAM,5.0,ok,355,364,355
2024_r19_Q_RUS_lap12,2024,19,RUS,12.0,ok,350,364,350
2024_r19_Q_PER_lap11,2024,19,PER,11.0,ok,356,357,356
2024_r19_Q_VER_lap14,2024,19,VER,14.0,ok,353,357,353
2024_r20_Q_LEC_lap20,2024,20,LEC,20.0,ok,292,291,291
2024_r20_Q_SAI_lap20,2024,20,SAI,20.0,ok,292,293,292
2024_r20_Q_HAM_lap15,2024,20,HAM,15.0,ok,291,292,291
2024_r20_Q_RUS_lap18,2024,20,RUS,18.0,ok,293,289,289
2024_r20_Q_PER_lap8,2024,20,PER,8.0,ok,298,300,298
2024_r20_Q_VER_lap17,2024,20,VER,17.0,ok,289,292,289
2024_r22_Q_LEC_lap22,2024,22,LEC,22.0,ok,352,360,352
2024_r22_Q_SAI_lap23,2024,22,SAI,23.0,ok,349,364,349
2024_r22_Q_HAM_lap17,2024,22,HAM,17.0,ok,350,368,350
2024_r22_Q_RUS_lap24,2024,22,RUS,24.0,ok,353,368,353
2024_r22_Q_PER_lap9,2024,22,PER,9.0,ok,351,363,351
2024_r22_Q_VER_lap20,2024,22,VER,20.0,ok,355,370,355
2024_r23_Q_LEC_lap25,2024,23,LEC,25.0,ok,296,314,296
2024_r23_Q_SAI_lap25,2024,23,SAI,25.0,ok,298,317,298
2024_r23_Q_HAM_lap22,2024,23,HAM,22.0,ok,312,306,306
2024_r23_Q_RUS_lap23,2024,23,RUS,23.0,ok,307,310,307
2024_r23_Q_PER_lap12,2024,23,PER,12.0,ok,308,308,308
2024_r23_Q_VER_lap21,2024,23,VER,21.0,ok,302,310,302
2024_r24_Q_LEC_lap11,2024,24,LEC,11.0,ok,311,329,311
2024_r24_Q_SAI_lap15,2024,24,SAI,15.0,ok,322,323,322
2024_r24_Q_HAM_lap3,2024,24,HAM,3.0,ok,313,328,313
2024_r24_Q_RUS_lap18,2024,24,RUS,18.0,ok,320,315,315
2024_r24_Q_PER_lap17,2024,24,PER,17.0,ok,327,325,325
2024_r24_Q_VER_lap11,2024,24,VER,11.0,ok,321,330,321
2025_r01_Q_HAM_lap14,2025,1,HAM,14.0,ok,284,296,284
2025_r01_Q_LEC_lap17,2025,1,LEC,17.0,ok,287,286,286
2025_r01_Q_LAW_lap2,2025,1,LAW,2.0,ok,285,289,285
2025_r01_Q_VER_lap16,2025,1,VER,16.0,ok,277,285,277
2025_r02_Q_HAM_lap17,2025,2,HAM,17.0,ok,342,345,342
2025_r02_Q_LEC_lap20,2025,2,LEC,20.0,ok,337,350,337
2025_r02_Q_LAW_lap7,2025,2,LAW,7.0,ok,347,356,347
2025_r02_Q_VER_lap14,2025,2,VER,14.0,ok,333,354,333
2025_r03_Q_HAM_lap14,2025,3,HAM,14.0,ok,328,345,328
2025_r03_Q_LEC_lap17,2025,3,LEC,17.0,ok,322,339,322
2025_r03_Q_TSU_lap5,2025,3,TSU,5.0,ok,324,339,324
2025_r03_Q_VER_lap16,2025,3,VER,16.0,ok,323,329,323
2025_r04_Q_HAM_lap17,2025,4,HAM,17.0,ok,323,341,323
2025_r04_Q_LEC_lap15,2025,4,LEC,15.0,ok,320,339,320
2025_r04_Q_TSU_lap10,2025,4,TSU,10.0,ok,342,352,342
2025_r04_Q_VER_lap16,2025,4,VER,16.0,ok,326,339,326
2025_r05_Q_HAM_lap14,2025,5,HAM,14.0,ok,323,337,323
2025_r05_Q_LEC_lap18,2025,5,LEC,18.0,ok,330,343,330
2025_r05_Q_TSU_lap11,2025,5,TSU,11.0,ok,327,335,327
2025_r05_Q_VER_lap18,2025,5,VER,18.0,ok,318,340,318
2025_r06_Q_HAM_lap11,2025,6,HAM,11.0,ok,329,346,329
2025_r06_Q_LEC_lap19,2025,6,LEC,19.0,ok,321,333,321
2025_r06_Q_TSU_lap20,2025,6,TSU,20.0,ok,322,327,322
2025_r06_Q_VER_lap17,2025,6,VER,17.0,ok,321,325,321
2025_r07_Q_HAM_lap10,2025,7,HAM,10.0,ok,284,295,284
2025_r07_Q_LEC_lap10,2025,7,LEC,10.0,ok,280,290,280
2025_r08_Q_HAM_lap27,2025,8,HAM,27.0,ok,260,280,260
2025_r08_Q_LEC_lap26,2025,8,LEC,26.0,ok,258,271,258
2025_r08_Q_TSU_lap16,2025,8,TSU,16.0,ok,260,269,260
2025_r08_Q_VER_lap17,2025,8,VER,17.0,ok,269,264,264
2025_r09_Q_HAM_lap14,2025,9,HAM,14.0,ok,269,279,269
2025_r09_Q_LEC_lap11,2025,9,LEC,11.0,ok,263,273,263
2025_r09_Q_TSU_lap5,2025,9,TSU,5.0,ok,278,277,277
2025_r09_Q_VER_lap11,2025,9,VER,11.0,ok,270,279,270
2025_r10_Q_HAM_lap25,2025,10,HAM,25.0,ok,269,269,269
2025_r10_Q_LEC_lap17,2025,10,LEC,17.0,ok,258,262,258
2025_r10_Q_TSU_lap14,2025,10,TSU,14.0,ok,263,271,263
2025_r10_Q_VER_lap19,2025,10,VER,19.0,ok,267,278,267
2025_r11_Q_HAM_lap17,2025,11,HAM,17.0,ok,244,243,243
2025_r11_Q_LEC_lap17,2025,11,LEC,17.0,ok,241,248,241
2025_r11_Q_TSU_lap5,2025,11,TSU,5.0,ok,240,248,240
2025_r11_Q_VER_lap11,2025,11,VER,11.0,ok,252,245,245
2025_r12_Q_HAM_lap12,2025,12,HAM,12.0,ok,314,322,314
2025_r12_Q_LEC_lap20,2025,12,LEC,20.0,ok,313,326,313
2025_r12_Q_TSU_lap12,2025,12,TSU,12.0,ok,325,322,322
2025_r12_Q_VER_lap17,2025,12,VER,17.0,ok,317,320,317
2025_r13_Q_HAM_lap7,2025,13,HAM,7.0,ok,368,378,368
2025_r13_Q_LEC_lap17,2025,13,LEC,17.0,ok,370,395,370
2025_r13_Q_TSU_lap8,2025,13,TSU,8.0,ok,377,381,377
2025_r13_Q_VER_lap14,2025,13,VER,14.0,ok,377,385,377
2025_r14_Q_HAM_lap11,2025,14,HAM,11.0,ok,278,285,278
2025_r14_Q_LEC_lap17,2025,14,LEC,17.0,ok,274,291,274
2025_r14_Q_TSU_lap5,2025,14,TSU,5.0,ok,282,284,282
2025_r14_Q_VER_lap11,2025,14,VER,11.0,ok,266,287,266
2025_r15_Q_HAM_lap13,2025,15,HAM,13.0,ok,256,263,256
2025_r15_Q_LEC_lap14,2025,15,LEC,14.0,ok,251,260,251
2025_r15_Q_TSU_lap11,2025,15,TSU,11.0,ok,260,272,260
2025_r15_Q_VER_lap17,2025,15,VER,17.0,ok,255,271,255
2025_r16_Q_HAM_lap16,2025,16,HAM,16.0,ok,297,300,297
2025_r16_Q_LEC_lap16,2025,16,LEC,16.0,ok,294,299,294
2025_r16_Q_TSU_lap8,2025,16,TSU,8.0,ok,290,303,290
2025_r16_Q_VER_lap17,2025,16,VER,17.0,ok,289,296,289
2025_r18_Q_HAM_lap19,2025,18,HAM,19.0,ok,327,354,327
2025_r18_Q_LEC_lap18,2025,18,LEC,18.0,ok,335,340,335
2025_r18_Q_TSU_lap8,2025,18,TSU,8.0,ok,337,356,337
2025_r18_Q_VER_lap14,2025,18,VER,14.0,ok,337,339,337
2025_r19_Q_HAM_lap17,2025,19,HAM,17.0,ok,343,363,343
2025_r19_Q_LEC_lap16,2025,19,LEC,16.0,ok,345,350,345
2025_r19_Q_TSU_lap9,2025,19,TSU,9.0,ok,347,352,347
2025_r19_Q_VER_lap11,2025,19,VER,11.0,ok,348,359,348
2025_r20_Q_HAM_lap20,2025,20,HAM,20.0,ok,282,278,278
2025_r20_Q_LEC_lap19,2025,20,LEC,19.0,ok,282,276,276
2025_r20_Q_TSU_lap11,2025,20,TSU,11.0,ok,293,295,293
2025_r20_Q_VER_lap17,2025,20,VER,17.0,ok,284,287,284
2025_r21_Q_HAM_lap8,2025,21,HAM,8.0,ok,266,266,266
2025_r21_Q_LEC_lap15,2025,21,LEC,15.0,ok,265,253,253
2025_r21_Q_TSU_lap8,2025,21,TSU,8.0,ok,267,269,267
2025_r21_Q_VER_lap8,2025,21,VER,8.0,ok,271,261,261
2025_r23_Q_HAM_lap8,2025,23,HAM,8.0,ok,303,315,303
2025_r23_Q_LEC_lap17,2025,23,LEC,17.0,ok,308,310,308
2025_r23_Q_TSU_lap8,2025,23,TSU,8.0,ok,302,314,302
2025_r23_Q_VER_lap22,2025,23,VER,22.0,ok,303,303,303
2025_r24_Q_HAM_lap5,2025,24,HAM,5.0,ok,312,321,312
2025_r24_Q_LEC_lap17,2025,24,LEC,17.0,ok,314,315,314
2025_r24_Q_TSU_lap11,2025,24,TSU,11.0,ok,309,311,309
2025_r24_Q_VER_lap17,2025,24,VER,17.0,ok,311,304,304
