lap_key,season,round,Driver,LapNumber,status,car_rows,pos_rows,merged_rows
2025_5_ALO_13.0,2025,5,ALO,13.0,ok,322,336,322
2025_5_ANT_11.0,2025,5,ANT,11.0,ok,346,340,340
2025_5_BEA_11.0,2025,5,BEA,11.0,ok,339,343,339
2025_5_BOR_2.0,2025,5,BOR,2.0,ok,344,339,339
2025_5_DOO_8.0,2025,5,DOO,8.0,ok,333,329,329
2025_5_GAS_14.0,2025,5,GAS,14.0,ok,325,338,325
2025_5_HAD_11.0,2025,5,HAD,11.0,ok,335,344,335
2025_5_HAM_14.0,2025,5,HAM,14.0,ok,323,337,323
2025_5_HUL_5.0,2025,5,HUL,5.0,ok,334,332,332
2025_5_LAW_10.0,2025,5,LAW,10.0,ok,329,340,329
2025_5_LEC_18.0,2025,5,LEC,18.0,ok,330,343,330
2025_5_NOR_8.0,2025,5,NOR,8.0,ok,319,338,319
2025_5_OCO_5.0,2025,5,OCO,5.0,ok,328,343,328
2025_5_PIA_17.0,2025,5,PIA,17.0,ok,328,333,328
2025_5_RUS_15.0,2025,5,RUS,15.0,ok,331,337,331
2025_5_SAI_14.0,2025,5,SAI,14.0,ok,336,338,336
2025_5_STR_5.0,2025,5,STR,5.0,ok,340,334,334
2025_5_TSU_11.0,2025,5,TSU,11.0,ok,327,335,327
2025_5_VER_18.0,2025,5,VER,18.0,ok,318,340,318
2025_6_ALB_19.0,2025,6,ALB,19.0,ok,306,325,306
2025_6_ALO_8.0,2025,6,ALO,8.0,ok,342,328,328
2025_6_ANT_19.0,2025,6,ANT,19.0,ok,307,324,307
2025_6_BEA_8.0,2025,6,BEA,8.0,ok,336,346,336
2025_6_BOR_11.0,2025,6,BOR,11.0,ok,325,350,325
2025_6_DOO_14.0,2025,6,DOO,14.0,ok,313,324,313
2025_6_GAS_8.0,2025,6,GAS,8.0,ok,337,331,331
2025_6_HAD_12.0,2025,6,HAD,12.0,ok,322,325,322
2025_6_HAM_11.0,2025,6,HAM,11.0,ok,329,346,329
2025_6_HUL_5.0,2025,6,HUL,5.0,ok,334,338,334
2025_6_LAW_13.0,2025,6,LAW,13.0,ok,310,321,310
2025_6_LEC_19.0,2025,6,LEC,19.0,ok,321,333,321
2025_6_NOR_20.0,2025,6,NOR,20.0,ok,317,330,317
2025_6_OCO_20.0,2025,6,OCO,20.0,ok,324,331,324
2025_6_PIA_9.0,2025,6,PIA,9.0,ok,334,321,321
2025_6_RUS_19.0,2025,6,RUS,19.0,ok,308,329,308
2025_6_SAI_19.0,2025,6,SAI,19.0,ok,312,328,312
2025_6_STR_8.0,2025,6,STR,8.0,ok,344,330,330
2025_6_TSU_20.0,2025,6,TSU,20.0,ok,322,327,322
2025_6_VER_17.0,2025,6,VER,17.0,ok,321,325,321
2025_7_ALB_19.0,2025,7,ALB,19.0,ok,276,293,276
2025_7_ALO_18.0,2025,7,ALO,18.0,ok,283,289,283
2025_7_ANT_12.0,2025,7,ANT,12.0,ok,287,301,287
2025_7_BEA_2.0,2025,7,BEA,2.0,ok,289,287,287
2025_7_BOR_14.0,2025,7,BOR,14.0,ok,280,297,280
2025_7_COL_2.0,2025,7,COL,2.0,ok,286,296,286
2025_7_GAS_10.0,2025,7,GAS,10.0,ok,281,294,281
2025_7_HAD_11.0,2025,7,HAD,11.0,ok,280,293,280
2025_7_HAM_10.0,2025,7,HAM,10.0,ok,284,295,284
2025_7_HUL_5.0,2025,7,HUL,5.0,ok,284,296,284
2025_7_LAW_3.0,2025,7,LAW,3.0,ok,278,288,278
2025_7_LEC_10.0,2025,7,LEC,10.0,ok,280,290,280
2025_7_NOR_15.0,2025,7,NOR,15.0,ok,276,296,276
2025_7_OCO_2.0,2025,7,OCO,2.0,ok,291,290,290
2025_7_PIA_17.0,2025,7,PIA,17.0,ok,271,282,271
2025_7_RUS_16.0,2025,7,RUS,16.0,ok,278,284,278
2025_7_SAI_14.0,2025,7,SAI,14.0,ok,289,297,289
2025_7_STR_14.0,2025,7,STR,14.0,ok,282,298,282
2025_7_VER_16.0,2025,7,VER,16.0,ok,282,287,282
2025_8_ALB_24.0,2025,8,ALB,24.0,ok,265,270,265
2025_8_ALO_29.0,2025,8,ALO,29.0,ok,262,270,262
2025_8_ANT_8.0,2025,8,ANT,8.0,ok,265,275,265
2025_8_BEA_12.0,2025,8,BEA,12.0,ok,263,273,263
2025_8_BOR_12.0,2025,8,BOR,12.0,ok,264,283,264
2025_8_COL_11.0,2025,8,COL,11.0,ok,262,281,262
2025_8_GAS_10.0,2025,8,GAS,10.0,ok,260,278,260
2025_8_HAD_26.0,2025,8,HAD,26.0,ok,257,277,257
2025_8_HAM_27.0,2025,8,HAM,27.0,ok,260,280,260
2025_8_HUL_22.0,2025,8,HUL,22.0,ok,259,264,259
2025_8_LAW_25.0,2025,8,LAW,25.0,ok,264,276,264
2025_8_LEC_26.0,2025,8,LEC,26.0,ok,258,271,258
2025_8_NOR_26.0,2025,8,NOR,26.0,ok,257,262,257
2025_8_OCO_31.0,2025,8,OCO,31.0,ok,264,273,264
2025_8_PIA_28.0,2025,8,PIA,28.0,ok,257,265,257
2025_8_RUS_6.0,2025,8,RUS,6.0,ok,275,279,275
2025_8_SAI_20.0,2025,8,SAI,20.0,ok,269,276,269
2025_8_STR_6.0,2025,8,STR,6.0,ok,276,277,276
2025_8_TSU_16.0,2025,8,TSU,16.0,ok,260,269,260
2025_8_VER_17.0,2025,8,VER,17.0,ok,269,264,264
2025_9_ALB_13.0,2025,9,ALB,13.0,ok,269,287,269
2025_9_ALO_13.0,2025,9,ALO,13.0,ok,267,268,267
2025_9_ANT_17.0,2025,9,ANT,17.0,ok,274,274,274
2025_9_BEA_8.0,2025,9,BEA,8.0,ok,274,277,274
2025_9_BOR_11.0,2025,9,BOR,11.0,ok,267,289,267
2025_9_COL_5.0,2025,9,COL,5.0,ok,274,278,274
2025_9_GAS_17.0,2025,9,GAS,17.0,ok,276,273,273
2025_9_HAD_14.0,2025,9,HAD,14.0,ok,277,273,273
2025_9_HAM_14.0,2025,9,HAM,14.0,ok,269,279,269
2025_9_HUL_5.0,2025,9,HUL,5.0,ok,271,280,271
2025_9_LAW_11.0,2025,9,LAW,11.0,ok,264,285,264
2025_9_LEC_11.0,2025,9,LEC,11.0,ok,263,273,263
2025_9_NOR_14.0,2025,9,NOR,14.0,ok,272,269,269
2025_9_OCO_8.0,2025,9,OCO,8.0,ok,273,274,273
2025_9_PIA_13.0,2025,9,PIA,13.0,ok,271,272,271
2025_9_RUS_11.0,2025,9,RUS,11.0,ok,266,277,266
2025_9_SAI_5.0,2025,9,SAI,5.0,ok,275,274,274
2025_9_STR_8.0,2025,9,STR,8.0,ok,277,277,277
2025_9_TSU_5.0,2025,9,TSU,5.0,ok,278,277,277
2025_9_VER_11.0,2025,9,VER,11.0,ok,270,279,270
2025_10_ALB_21.0,2025,10,ALB,21.0,ok,260,255,255
2025_10_ALO_24.0,2025,10,ALO,24.0,ok,267,268,267
2025_10_ANT_20.0,2025,10,ANT,20.0,ok,269,278,269
2025_10_BEA_12.0,2025,10,BEA,12.0,ok,275,276,275
2025_10_BOR_10.0,2025,10,BOR,10.0,ok,269,273,269
2025_10_COL_18.0,2025,10,COL,18.0,ok,277,276,276
2025_10_GAS_9.0,2025,10,GAS,9.0,ok,277,285,277
2025_10_HAD_20.0,2025,10,HAD,20.0,ok,276,284,276
2025_10_HAM_25.0,2025,10,HAM,25.0,ok,269,269,269
2025_10_HUL_17.0,2025,10,HUL,17.0,ok,272,270,270
2025_10_LAW_9.0,2025,10,LAW,9.0,ok,276,280,276
2025_10_LEC_17.0,2025,10,LEC,17.0,ok,258,262,258
2025_10_NOR_13.0,2025,10,NOR,13.0,ok,257,261,257
2025_10_OCO_12.0,2025,10,OCO,12.0,ok,269,278,269
2025_10_PIA_22.0,2025,10,PIA,22.0,ok,267,279,267
2025_10_RUS_20.0,2025,10,RUS,20.0,ok,268,277,268
2025_10_SAI_12.0,2025,10,SAI,12.0,ok,268,274,268
2025_10_STR_4.0,2025,10,STR,4.0,ok,271,276,271
2025_10_TSU_14.0,2025,10,TSU,14.0,ok,263,271,263
2025_10_VER_19.0,2025,10,VER,19.0,ok,267,278,267
2025_11_ALB_8.0,2025,11,ALB,8.0,ok,243,255,243
2025_11_ALO_13.0,2025,11,ALO,13.0,ok,244,245,244
2025_11_ANT_11.0,2025,11,ANT,11.0,ok,241,246,241
2025_11_BEA_8.0,2025,11,BEA,8.0,ok,245,240,240
2025_11_BOR_14.0,2025,11,BOR,14.0,ok,258,249,249
2025_11_COL_8.0,2025,11,COL,8.0,ok,241,257,241
2025_11_GAS_14.0,2025,11,GAS,14.0,ok,240,245,240
2025_11_HAD_5.0,2025,11,HAD,5.0,ok,242,253,242
2025_11_HAM_17.0,2025,11,HAM,17.0,ok,244,243,243
2025_11_HUL_5.0,2025,11,HUL,5.0,ok,237,247,237
2025_11_LAW_5.0,2025,11,LAW,5.0,ok,245,242,242
2025_11_LEC_17.0,2025,11,LEC,17.0,ok,241,248,241
2025_11_NOR_14.0,2025,11,NOR,14.0,ok,245,244,244
2025_11_OCO_8.0,2025,11,OCO,8.0,ok,242,243,242
2025_11_PIA_16.0,2025,11,PIA,16.0,ok,246,240,240
2025_11_RUS_14.0,2025,11,RUS,14.0,ok,245,244,244
2025_11_SAI_8.0,2025,11,SAI,8.0,ok,244,253,244
2025_11_STR_8.0,2025,11,STR,8.0,ok,242,241,241
2025_11_TSU_5.0,2025,11,TSU,5.0,ok,240,248,240
2025_11_VER_11.0,2025,11,VER,11.0,ok,252,245,245
2025_12_ALB_9.0,2025,12,ALB,9.0,ok,324,336,324
2025_12_ALO_8.0,2025,12,ALO,8.0,ok,316,319,316
2025_12_ANT_17.0,2025,12,ANT,17.0,ok,309,316,309
2025_12_BEA_17.0,2025,12,BEA,17.0,ok,307,315,307
2025_12_BOR_8.0,2025,12,BOR,8.0,ok,315,322,315
2025_12_COL_2.0,2025,12,COL,2.0,ok,325,330,325
2025_12_GAS_14.0,2025,12,GAS,14.0,ok,324,327,324
2025_12_HAD_11.0,2025,12,HAD,11.0,ok,325,325,325
2025_12_HAM_12.0,2025,12,HAM,12.0,ok,314,322,314
2025_12_HUL_8.0,2025,12,HUL,8.0,ok,321,325,321
2025_12_LAW_5.0,2025,12,LAW,5.0,ok,318,315,315
2025_12_LEC_20.0,2025,12,LEC,20.0,ok,313,326,313
2025_12_NOR_19.0,2025,12,NOR,19.0,ok,307,317,307
2025_12_OCO_8.0,2025,12,OCO,8.0,ok,323,331,323
2025_12_PIA_17.0,2025,12,PIA,17.0,ok,313,321,313
2025_12_RUS_18.0,2025,12,RUS,18.0,ok,309,312,309
2025_12_SAI_11.0,2025,12,SAI,11.0,ok,313,324,313
2025_12_STR_8.0,2025,12,STR,8.0,ok,305,315,305
2025_12_TSU_12.0,2025,12,TSU,12.0,ok,325,322,322
2025_12_VER_17.0,2025,12,VER,17.0,ok,317,320,317
2025_13_ALB_19.0,2025,13,ALB,19.0,ok,364,393,364
2025_13_ALO_7.0,2025,13,ALO,7.0,ok,379,397,379
2025_13_ANT_5.0,2025,13,ANT,5.0,ok,388,396,388
2025_13_BEA_7.0,2025,13,BEA,7.0,ok,380,396,380
2025_13_BOR_11.0,2025,13,BOR,11.0,ok,389,392,389
2025_13_COL_7.0,2025,13,COL,7.0,ok,368,381,368
2025_13_GAS_13.0,2025,13,GAS,13.0,ok,385,383,383
2025_13_HAD_12.0,2025,13,HAD,12.0,ok,388,385,385
2025_13_HAM_7.0,2025,13,HAM,7.0,ok,368,378,368
2025_13_HUL_13.0,2025,13,HUL,13.0,ok,391,389,389
2025_13_LAW_13.0,2025,13,LAW,13.0,ok,376,400,376
2025_13_LEC_17.0,2025,13,LEC,17.0,ok,370,395,370
2025_13_NOR_16.0,2025,13,NOR,16.0,ok,374,382,374
2025_13_OCO_13.0,2025,13,OCO,13.0,ok,368,405,368
2025_13_PIA_11.0,2025,13,PIA,11.0,ok,384,376,376
2025_13_RUS_11.0,2025,13,RUS,11.0,ok,380,392,380
2025_13_SAI_4.0,2025,13,SAI,4.0,ok,381,386,381
2025_13_STR_7.0,2025,13,STR,7.0,ok,380,396,380
2025_13_TSU_8.0,2025,13,TSU,8.0,ok,377,381,377
2025_13_VER_14.0,2025,13,VER,14.0,ok,377,385,377
2025_14_ALB_8.0,2025,14,ALB,8.0,ok,296,301,296
2025_14_ALO_5.0,2025,14,ALO,5.0,ok,281,292,281
2025_14_ANT_8.0,2025,14,ANT,8.0,ok,273,283,273
2025_14_BEA_11.0,2025,14,BEA,11.0,ok,279,286,279
2025_14_BOR_5.0,2025,14,BOR,5.0,ok,281,295,281
2025_14_COL_5.0,2025,14,COL,5.0,ok,291,295,291
2025_14_GAS_5.0,2025,14,GAS,5.0,ok,290,295,290
2025_14_HAD_11.0,2025,14,HAD,11.0,ok,274,291,274
2025_14_HAM_11.0,2025,14,HAM,11.0,ok,278,285,278
2025_14_HUL_5.0,2025,14,HUL,5.0,ok,284,289,284
2025_14_LAW_11.0,2025,14,LAW,11.0,ok,282,290,282
2025_14_LEC_17.0,2025,14,LEC,17.0,ok,274,291,274
2025_14_NOR_8.0,2025,14,NOR,8.0,ok,288,289,288
2025_14_OCO_5.0,2025,14,OCO,5.0,ok,296,298,296
2025_14_PIA_8.0,2025,14,PIA,8.0,ok,271,289,271
2025_14_RUS_8.0,2025,14,RUS,8.0,ok,267,282,267
2025_14_SAI_8.0,2025,14,SAI,8.0,ok,283,291,283
2025_14_STR_11.0,2025,14,STR,11.0,ok,279,292,279
2025_14_TSU_5.0,2025,14,TSU,5.0,ok,282,284,282
2025_14_VER_11.0,2025,14,VER,11.0,ok,266,287,266
2025_15_ALB_8.0,2025,15,ALB,8.0,ok,263,276,263
2025_15_ALO_10.0,2025,15,ALO,10.0,ok,260,264,260
2025_15_ANT_11.0,2025,15,ANT,11.0,ok,266,264,264
2025_15_BEA_2.0,2025,15,BEA,2.0,ok,260,263,260
2025_15_BOR_11.0,2025,15,BOR,11.0,ok,261,257,257
2025_15_COL_8.0,2025,15,COL,8.0,ok,264,269,264
2025_15_GAS_14.0,2025,15,GAS,14.0,ok,264,256,256
2025_15_HAD_17.0,2025,15,HAD,17.0,ok,257,267,257
2025_15_HAM_13.0,2025,15,HAM,13.0,ok,256,263,256
2025_15_HUL_5.0,2025,15,HUL,5.0,ok,276,273,273
2025_15_LAW_11.0,2025,15,LAW,11.0,ok,259,265,259
2025_15_LEC_14.0,2025,15,LEC,14.0,ok,251,260,251
2025_15_NOR_14.0,2025,15,NOR,14.0,ok,261,261,261
2025_15_OCO_8.0,2025,15,OCO,8.0,ok,266,270,266
2025_15_PIA_14.0,2025,15,PIA,14.0,ok,261,265,261
2025_15_RUS_14.0,2025,15,RUS,14.0,ok,265,268,265
2025_15_SAI_11.0,2025,15,SAI,11.0,ok,266,256,256
2025_15_TSU_11.0,2025,15,TSU,11.0,ok,260,272,260
2025_15_VER_17.0,2025,15,VER,17.0,ok,255,271,255
2025_16_ALB_15.0,2025,16,ALB,15.0,ok,303,310,303
2025_16_ALO_13.0,2025,16,ALO,13.0,ok,298,302,298
2025_16_ANT_21.0,2025,16,ANT,21.0,ok,291,299,291
2025_16_BEA_14.0,2025,16,BEA,14.0,ok,297,297,297
2025_16_BOR_11.0,2025,16,BOR,11.0,ok,292,304,292
2025_16_COL_8.0,2025,16,COL,8.0,ok,306,299,299
2025_16_GAS_8.0,2025,16,GAS,8.0,ok,307,298,298
2025_16_HAD_5.0,2025,16,HAD,5.0,ok,306,299,299
2025_16_HAM_16.0,2025,16,HAM,16.0,ok,297,300,297
2025_16_HUL_14.0,2025,16,HUL,14.0,ok,299,301,299
2025_16_LAW_2.0,2025,16,LAW,2.0,ok,300,308,300
2025_16_LEC_16.0,2025,16,LEC,16.0,ok,294,299,294
2025_16_NOR_20.0,2025,16,NOR,20.0,ok,294,296,294
2025_16_OCO_14.0,2025,16,OCO,14.0,ok,299,300,299
2025_16_PIA_18.0,2025,16,PIA,18.0,ok,294,295,294
2025_16_RUS_14.0,2025,16,RUS,14.0,ok,297,302,297
2025_16_SAI_18.0,2025,16,SAI,18.0,ok,299,305,299
2025_16_STR_8.0,2025,16,STR,8.0,ok,304,299,299
2025_16_TSU_8.0,2025,16,TSU,8.0,ok,290,303,290
2025_16_VER_17.0,2025,16,VER,17.0,ok,289,296,289
2025_18_ALB_13.0,2025,18,ALB,13.0,ok,329,351,329
2025_18_ALO_17.0,2025,18,ALO,17.0,ok,325,355,325
2025_18_ANT_13.0,2025,18,ANT,13.0,ok,329,359,329
2025_18_BEA_16.0,2025,18,BEA,16.0,ok,338,355,338
2025_18_BOR_3.0,2025,18,BOR,3.0,ok,476,499,476
2025_18_COL_5.0,2025,18,COL,5.0,ok,342,353,342
2025_18_GAS_5.0,2025,18,GAS,5.0,ok,338,366,338
2025_18_HAD_16.0,2025,18,HAD,16.0,ok,333,346,333
2025_18_HAM_19.0,2025,18,HAM,19.0,ok,327,354,327
2025_18_HUL_14.0,2025,18,HUL,14.0,ok,330,360,330
2025_18_LAW_10.0,2025,18,LAW,10.0,ok,334,360,334
2025_18_LEC_18.0,2025,18,LEC,18.0,ok,335,340,335
2025_18_NOR_19.0,2025,18,NOR,19.0,ok,334,354,334
2025_18_OCO_2.0,2025,18,OCO,2.0,ok,337,360,337
2025_18_PIA_16.0,2025,18,PIA,16.0,ok,333,341,333
2025_18_RUS_17.0,2025,18,RUS,17.0,ok,322,349,322
2025_18_SAI_10.0,2025,18,SAI,10.0,ok,342,360,342
2025_18_STR_8.0,2025,18,STR,8.0,ok,327,354,327
2025_18_TSU_8.0,2025,18,TSU,8.0,ok,337,356,337
2025_18_VER_14.0,2025,18,VER,14.0,ok,337,339,337
2025_19_ALB_8.0,2025,19,ALB,8.0,ok,348,359,348
2025_19_ALO_17.0,2025,19,ALO,17.0,ok,348,364,348
2025_19_ANT_8.0,2025,19,ANT,8.0,ok,349,363,349
2025_19_BEA_15.0,2025,19,BEA,15.0,ok,341,358,341
2025_19_BOR_7.0,2025,19,BOR,7.0,ok,343,377,343
2025_19_COL_7.0,2025,19,COL,7.0,ok,344,366,344
2025_19_GAS_7.0,2025,19,GAS,7.0,ok,341,369,341
2025_19_HAM_17.0,2025,19,HAM,17.0,ok,343,363,343
2025_19_HUL_10.0,2025,19,HUL,10.0,ok,352,355,352
2025_19_LAW_10.0,2025,19,LAW,10.0,ok,358,366,358
2025_19_LEC_16.0,2025,19,LEC,16.0,ok,345,350,345
2025_19_NOR_19.0,2025,19,NOR,19.0,ok,348,360,348
2025_19_OCO_7.0,2025,19,OCO,7.0,ok,342,373,342
2025_19_PIA_18.0,2025,19,PIA,18.0,ok,350,363,350
2025_19_RUS_18.0,2025,19,RUS,18.0,ok,339,362,339
2025_19_SAI_10.0,2025,19,SAI,10.0,ok,355,357,355
2025_19_STR_6.0,2025,19,STR,6.0,ok,344,372,344
2025_19_TSU_9.0,2025,19,TSU,9.0,ok,347,352,347
2025_19_VER_11.0,2025,19,VER,11.0,ok,348,359,348
2025_20_ALB_5.0,2025,20,ALB,5.0,ok,293,292,292
2025_20_ALO_14.0,2025,20,ALO,14.0,ok,292,296,292
2025_20_ANT_17.0,2025,20,ANT,17.0,ok,281,276,276
2025_20_BEA_20.0,2025,20,BEA,20.0,ok,281,291,281
2025_20_BOR_8.0,2025,20,BOR,8.0,ok,290,289,289
2025_20_COL_5.0,2025,20,COL,5.0,ok,287,316,287
2025_20_GAS_8.0,2025,20,GAS,8.0,ok,285,290,285
2025_20_HAD_17.0,2025,20,HAD,17.0,ok,281,283,281
2025_20_HAM_20.0,2025,20,HAM,20.0,ok,282,278,278
2025_20_HUL_11.0,2025,20,HUL,11.0,ok,284,293,284
2025_20_LAW_5.0,2025,20,LAW,5.0,ok,283,288,283
2025_20_LEC_19.0,2025,20,LEC,19.0,ok,282,276,276
2025_20_NOR_20.0,2025,20,NOR,20.0,ok,277,276,276
2025_20_OCO_14.0,2025,20,OCO,14.0,ok,286,295,286
2025_20_PIA_19.0,2025,20,PIA,19.0,ok,282,288,282
2025_20_RUS_17.0,2025,20,RUS,17.0,ok,281,278,278
2025_20_SAI_17.0,2025,20,SAI,17.0,ok,282,282,282
2025_20_STR_8.0,2025,20,STR,8.0,ok,283,284,283
2025_20_TSU_11.0,2025,20,TSU,11.0,ok,293,295,293
2025_20_VER_17.0,2025,20,VER,17.0,ok,284,287,284
2025_21_ALB_14.0,2025,21,ALB,14.0,ok,265,260,260
2025_21_ALO_11.0,2025,21,ALO,11.0,ok,272,275,272
2025_21_ANT_15.0,2025,21,ANT,15.0,ok,257,256,256
2025_21_BEA_10.0,2025,21,BEA,10.0,ok,261,269,261
2025_21_COL_8.0,2025,21,COL,8.0,ok,268,268,268
2025_21_GAS_14.0,2025,21,GAS,14.0,ok,263,257,257
2025_21_HAD_20.0,2025,21,HAD,20.0,ok,264,260,260
2025_21_HAM_8.0,2025,21,HAM,8.0,ok,266,266,266
2025_21_HUL_16.0,2025,21,HUL,16.0,ok,269,245,245
2025_21_LAW_11.0,2025,21,LAW,11.0,ok,270,270,270
2025_21_LEC_15.0,2025,21,LEC,15.0,ok,265,253,253
2025_21_NOR_20.0,2025,21,NOR,20.0,ok,272,272,272
2025_21_OCO_8.0,2025,21,OCO,8.0,ok,266,269,266
2025_21_PIA_10.0,2025,21,PIA,10.0,ok,264,269,264
2025_21_RUS_8.0,2025,21,RUS,8.0,ok,261,261,261
2025_21_SAI_9.0,2025,21,SAI,9.0,ok,264,269,264
2025_21_STR_8.0,2025,21,STR,8.0,ok,272,265,265
2025_21_TSU_8.0,2025,21,TSU,8.0,ok,267,269,267
2025_21_VER_8.0,2025,21,VER,8.0,ok,271,261,261
2025_23_ALB_10.0,2025,23,ALB,10.0,ok,301,316,301
2025_23_ALO_14.0,2025,23,ALO,14.0,ok,309,308,308
2025_23_ANT_21.0,2025,23,ANT,21.0,ok,301,303,301
2025_23_BEA_13.0,2025,23,BEA,13.0,ok,297,310,297
2025_23_BOR_19.0,2025,23,BOR,19.0,ok,303,312,303
2025_23_COL_8.0,2025,23,COL,8.0,ok,302,310,302
2025_23_GAS_14.0,2025,23,GAS,14.0,ok,308,312,308
2025_23_HAD_17.0,2025,23,HAD,17.0,ok,298,309,298
2025_23_HAM_8.0,2025,23,HAM,8.0,ok,303,315,303
2025_23_HUL_19.0,2025,23,HUL,19.0,ok,304,310,304
2025_23_LAW_14.0,2025,23,LAW,14.0,ok,305,312,305
2025_23_LEC_17.0,2025,23,LEC,17.0,ok,308,310,308
2025_23_NOR_14.0,2025,23,NOR,14.0,ok,297,305,297
2025_23_OCO_10.0,2025,23,OCO,10.0,ok,298,314,298
2025_23_PIA_17.0,2025,23,PIA,17.0,ok,304,303,303
2025_23_RUS_25.0,2025,23,RUS,25.0,ok,291,299,291
2025_23_SAI_15.0,2025,23,SAI,15.0,ok,303,309,303
2025_23_STR_9.0,2025,23,STR,9.0,ok,303,310,303
2025_23_TSU_8.0,2025,23,TSU,8.0,ok,302,314,302
2025_23_VER_22.0,2025,23,VER,22.0,ok,303,303,303
2025_24_ALB_5.0,2025,24,ALB,5.0,ok,306,325,306
2025_24_ALO_11.0,2025,24,ALO,11.0,ok,324,315,315
2025_24_ANT_5.0,2025,24,ANT,5.0,ok,304,327,304
2025_24_BEA_10.0,2025,24,BEA,10.0,ok,317,319,317
2025_24_BOR_14.0,2025,24,BOR,14.0,ok,314,310,310
2025_24_COL_8.0,2025,24,COL,8.0,ok,323,309,309
2025_24_GAS_8.0,2025,24,GAS,8.0,ok,320,311,311
2025_24_HAD_11.0,2025,24,HAD,11.0,ok,317,306,306
2025_24_HAM_5.0,2025,24,HAM,5.0,ok,312,321,312
2025_24_HUL_8.0,2025,24,HUL,8.0,ok,310,316,310
2025_24_LAW_13.0,2025,24,LAW,13.0,ok,314,306,306
2025_24_LEC_17.0,2025,24,LEC,17.0,ok,314,315,314
2025_24_NOR_16.0,2025,24,NOR,16.0,ok,311,310,310
2025_24_OCO_17.0,2025,24,OCO,17.0,ok,318,317,317
2025_24_PIA_16.0,2025,24,PIA,16.0,ok,312,310,310
2025_24_RUS_17.0,2025,24,RUS,17.0,ok,310,306,306
2025_24_SAI_11.0,2025,24,SAI,11.0,ok,315,311,311
2025_24_STR_14.0,2025,24,STR,14.0,ok,323,309,309
2025_24_TSU_11.0,2025,24,TSU,11.0,ok,309,311,309
2025_24_VER_17.0,2025,24,VER,17.0,ok,311,304,304
